current_account_nbr,transaction_type,cycle,first_purchase_ind,us_conversion
0bvezhFUcqsmsTvC,SALE,5,N,1301.04
0bvezhFUcqsmsTvC,SALE,6,N,1629.46
0bvezhFUcqsmsTvC,SALE,7,N,1648.5
0bvezhFUcqsmsTvC,SALE,8,N,3977.16
0bvezhFUcqsmsTvC,SALE,9,N,3789.75
0bvezhFUcqsmsTvC,SALE,10,N,3889.17
0bvezhFUcqsmsTvC,SALE,11,N,6807.63
0bvezhFUcqsmsTvC,SALE,12,N,2971.63
0dQokBJSguPhyrtB,SALE,2,N,1968.84
0dQokBJSguPhyrtB,SALE,3,N,2401.2799999999997
0dQokBJSguPhyrtB,SALE,4,N,685.74
0divO7Ua7fa9dOw7,SALE,1,N,627.51
0divO7Ua7fa9dOw7,SALE,2,N,6604.59
0divO7Ua7fa9dOw7,SALE,3,N,4646.4400000000005
0divO7Ua7fa9dOw7,SALE,4,N,76.79
0ez2AMrB9HyKP2I2,SALE,2,N,642.37
0ez2AMrB9HyKP2I2,SALE,10,N,280.81
0f0hvoIgAYKETORs,SALE,1,N,1302.58
0f0hvoIgAYKETORs,SALE,2,N,1203.51
0f0hvoIgAYKETORs,SALE,3,N,1367.39
0f0hvoIgAYKETORs,SALE,4,N,320.8
0gQZdThFgvMEvaoB,SALE,1,N,2621.82
0gQZdThFgvMEvaoB,SALE,2,N,748.58
0gQZdThFgvMEvaoB,SALE,3,N,852.4
0gQZdThFgvMEvaoB,SALE,4,N,830.59
0gQZdThFgvMEvaoB,SALE,5,N,508.07
0gQZdThFgvMEvaoB,SALE,6,N,13846.560000000001
0gQZdThFgvMEvaoB,SALE,7,N,2194.96
0gQZdThFgvMEvaoB,SALE,8,N,1801.3700000000001
0gQZdThFgvMEvaoB,SALE,9,N,9972.33
0gQZdThFgvMEvaoB,SALE,10,N,1187.65
0gQZdThFgvMEvaoB,SALE,11,N,1511.03
0gQZdThFgvMEvaoB,SALE,12,N,2043.5
0gn2lOErXvi8m8dY,SALE,1,Y,2196.43
0gqij7ReZDta6ICw,SALE,1,N,2365.1
0gqij7ReZDta6ICw,SALE,2,N,1188.09
0gqij7ReZDta6ICw,SALE,3,N,1020.07
0gqij7ReZDta6ICw,SALE,4,N,311.09
0gqij7ReZDta6ICw,SALE,5,N,1016.64
0gqij7ReZDta6ICw,SALE,6,N,972.23
0gqij7ReZDta6ICw,SALE,7,N,550.57
0gqij7ReZDta6ICw,SALE,8,N,1521.4299999999998
0gqij7ReZDta6ICw,SALE,9,N,938.4000000000001
0gqij7ReZDta6ICw,SALE,10,N,405.75
0gqij7ReZDta6ICw,SALE,11,N,316.67
0gqij7ReZDta6ICw,SALE,12,N,1226.4
0h3bLL0KB6KQ9yLi,SALE,9,N,25.75
0h3bLL0KB6KQ9yLi,SALE,12,N,31.09
0hHPe5SwlfFZcvP8,SALE,1,N,6100.68
0hHPe5SwlfFZcvP8,SALE,2,N,1654.47
0hHPe5SwlfFZcvP8,SALE,3,N,4385.74
0hHPe5SwlfFZcvP8,SALE,4,N,2995.04
0hHPe5SwlfFZcvP8,SALE,5,N,167.84
0hHPe5SwlfFZcvP8,SALE,6,N,2687.34
0hHPe5SwlfFZcvP8,SALE,7,N,4082.93
0hHPe5SwlfFZcvP8,SALE,8,N,6298.49
0hHPe5SwlfFZcvP8,SALE,9,N,2768.54
0hHPe5SwlfFZcvP8,SALE,10,N,2952.29
0hHPe5SwlfFZcvP8,SALE,11,N,3555.2599999999998
0hHPe5SwlfFZcvP8,SALE,12,N,3245.22
0hLK5ROfQWmtbFp3,SALE,5,N,111.00999999999999
0hLK5ROfQWmtbFp3,SALE,6,N,255.92
0hLK5ROfQWmtbFp3,SALE,7,N,39.0
0hLK5ROfQWmtbFp3,SALE,8,N,19.99
0hLK5ROfQWmtbFp3,SALE,9,N,31.99
0hLK5ROfQWmtbFp3,SALE,10,N,19.99
0hLK5ROfQWmtbFp3,SALE,11,N,19.99
0hLK5ROfQWmtbFp3,SALE,12,N,19.99
0hYf7EviiXnkuQOo,SALE,1,N,4163.24
0hYf7EviiXnkuQOo,SALE,2,N,3466.79
0hYf7EviiXnkuQOo,SALE,3,N,2544.18
0hYf7EviiXnkuQOo,SALE,5,N,3981.23
0hYf7EviiXnkuQOo,SALE,6,N,4454.67
0hYf7EviiXnkuQOo,SALE,7,N,7967.4
0hYf7EviiXnkuQOo,SALE,8,N,6673.8
0hYf7EviiXnkuQOo,SALE,9,N,3253.9700000000003
0hYf7EviiXnkuQOo,SALE,10,N,2729.29
0hYf7EviiXnkuQOo,SALE,11,N,5858.73
0hYf7EviiXnkuQOo,SALE,12,N,7721.72
0iVsSjU7IkvGaog8,SALE,1,N,292.06
0iVsSjU7IkvGaog8,SALE,2,N,329.31
0iVsSjU7IkvGaog8,SALE,3,N,70.15
0is6OygIQEKCb8lB,SALE,1,N,5239.42
0is6OygIQEKCb8lB,SALE,2,N,1219.73
0is6OygIQEKCb8lB,SALE,3,N,1256.07
0is6OygIQEKCb8lB,SALE,4,N,51.019999999999996
0is6OygIQEKCb8lB,SALE,5,N,614.78
0is6OygIQEKCb8lB,SALE,6,N,708.62
0is6OygIQEKCb8lB,SALE,7,N,578.1899999999999
0is6OygIQEKCb8lB,SALE,8,N,622.4
0is6OygIQEKCb8lB,SALE,9,N,662.26
0is6OygIQEKCb8lB,SALE,10,N,635.0
0is6OygIQEKCb8lB,SALE,11,N,1060.88
0is6OygIQEKCb8lB,SALE,12,N,1193.82
0jk6WnqyQZIo0Bz8,SALE,1,N,29.93
0jk6WnqyQZIo0Bz8,SALE,2,N,145.98000000000002
0jk6WnqyQZIo0Bz8,SALE,3,N,85.41000000000001
0jk6WnqyQZIo0Bz8,SALE,6,N,52.01
0jk6WnqyQZIo0Bz8,SALE,10,N,70.62
0jk6WnqyQZIo0Bz8,SALE,11,N,89.22
0jpzL0a8ctcmU3m7,SALE,1,N,1384.73
0jpzL0a8ctcmU3m7,SALE,2,N,1115.56
0jpzL0a8ctcmU3m7,SALE,3,N,1689.78
0jpzL0a8ctcmU3m7,SALE,4,N,405.87
0jpzL0a8ctcmU3m7,SALE,5,N,373.1
0jpzL0a8ctcmU3m7,SALE,6,N,1798.25
0jpzL0a8ctcmU3m7,SALE,7,N,3558.42
0jpzL0a8ctcmU3m7,SALE,8,N,929.3199999999999
0jpzL0a8ctcmU3m7,SALE,9,N,972.23
0jpzL0a8ctcmU3m7,SALE,10,N,1328.94
0jpzL0a8ctcmU3m7,SALE,11,N,1227.53
0jpzL0a8ctcmU3m7,SALE,12,N,1558.08
0k9a0uCGIcFXG4L9,SALE,1,N,75.83
0k9a0uCGIcFXG4L9,SALE,2,N,160.66
0k9a0uCGIcFXG4L9,SALE,3,N,60.31999999999999
0k9a0uCGIcFXG4L9,SALE,7,N,589.44
0k9a0uCGIcFXG4L9,SALE,8,N,171.01000000000002
0k9a0uCGIcFXG4L9,SALE,9,N,89.61
0k9a0uCGIcFXG4L9,SALE,10,N,425.32
0k9a0uCGIcFXG4L9,SALE,11,N,113.95
0k9a0uCGIcFXG4L9,SALE,12,N,14.95
0lHaYIxXjo25ZG04,SALE,1,N,16.53
0lHaYIxXjo25ZG04,SALE,2,N,216.85000000000002
0lHaYIxXjo25ZG04,SALE,3,N,276.59
0lHaYIxXjo25ZG04,SALE,5,N,158.74
0lHaYIxXjo25ZG04,SALE,6,N,66.64
0lHaYIxXjo25ZG04,SALE,7,N,196.99
0lHaYIxXjo25ZG04,SALE,8,N,171.69
0lHaYIxXjo25ZG04,SALE,9,N,194.63
0lHaYIxXjo25ZG04,SALE,10,N,61.449999999999996
0lHaYIxXjo25ZG04,SALE,11,N,264.38
0lHaYIxXjo25ZG04,SALE,12,N,505.49
0lOTKduIAgR9UAF9,SALE,3,N,5739.620000000001
0liwDIKgApYWxiJm,SALE,1,N,2917.0099999999998
0liwDIKgApYWxiJm,SALE,2,N,6308.97
0liwDIKgApYWxiJm,SALE,3,N,3575.12
0liwDIKgApYWxiJm,SALE,4,N,703.87
0liwDIKgApYWxiJm,SALE,5,N,1010.63
0liwDIKgApYWxiJm,SALE,6,N,4310.29
0liwDIKgApYWxiJm,SALE,7,N,6428.07
0liwDIKgApYWxiJm,SALE,8,N,9231.91
0liwDIKgApYWxiJm,SALE,9,N,11036.28
0liwDIKgApYWxiJm,SALE,10,N,4397.97
0liwDIKgApYWxiJm,SALE,11,N,3380.19
0liwDIKgApYWxiJm,SALE,12,N,5370.38
0o7sZXcTD8s3Vrvf,SALE,1,N,95.63999999999999
0o7sZXcTD8s3Vrvf,SALE,2,N,147.65
0o7sZXcTD8s3Vrvf,SALE,3,N,86.55
0o7sZXcTD8s3Vrvf,SALE,5,N,6.35
0o7sZXcTD8s3Vrvf,SALE,6,N,47.15
0o7sZXcTD8s3Vrvf,SALE,7,N,305.31
0o7sZXcTD8s3Vrvf,SALE,8,N,306.5
0o7sZXcTD8s3Vrvf,SALE,9,N,198.26
0o7sZXcTD8s3Vrvf,SALE,10,N,182.76
0o7sZXcTD8s3Vrvf,SALE,11,N,115.83999999999999
0o7sZXcTD8s3Vrvf,SALE,12,N,51.98
0q4A6AJcy6uUZiC4,SALE,1,N,14540.85
0q4A6AJcy6uUZiC4,SALE,2,N,4491.6900000000005
0q4A6AJcy6uUZiC4,SALE,3,N,6881.969999999999
0q4A6AJcy6uUZiC4,SALE,9,N,2066.04
0q4A6AJcy6uUZiC4,SALE,11,N,335.0
0q4A6AJcy6uUZiC4,SALE,12,N,12416.15
0q4i4mzpaYSu97WA,SALE,1,N,1007.01
0q4i4mzpaYSu97WA,SALE,2,N,1376.34
0q4i4mzpaYSu97WA,SALE,3,N,1124.13
0q4i4mzpaYSu97WA,SALE,5,N,1220.21
0q4i4mzpaYSu97WA,SALE,6,N,4041.77
0q4i4mzpaYSu97WA,SALE,7,N,2656.58
0q4i4mzpaYSu97WA,SALE,8,N,3450.54
0q4i4mzpaYSu97WA,SALE,9,N,2359.8
0q4i4mzpaYSu97WA,SALE,10,N,1430.04
0q4i4mzpaYSu97WA,SALE,11,N,1025.8
0q4i4mzpaYSu97WA,SALE,12,N,1180.6
0qHWXdokyS6zIDgJ,SALE,1,N,9.99
0qHWXdokyS6zIDgJ,SALE,1,Y,54.86
0qHWXdokyS6zIDgJ,SALE,3,N,411.97
0qpnM5EnnGyi06d1,SALE,1,N,582.14
0qpnM5EnnGyi06d1,SALE,2,N,406.94
0qpnM5EnnGyi06d1,SALE,3,N,585.49
0qpnM5EnnGyi06d1,SALE,4,N,534.12
0qpnM5EnnGyi06d1,SALE,5,N,308.99
0qpnM5EnnGyi06d1,SALE,6,N,984.55
0qpnM5EnnGyi06d1,SALE,7,N,31.84
0qpnM5EnnGyi06d1,SALE,8,N,615.12
0qpnM5EnnGyi06d1,SALE,9,N,623.12
0qpnM5EnnGyi06d1,SALE,10,N,738.15
0qpnM5EnnGyi06d1,SALE,11,N,725.62
0qpnM5EnnGyi06d1,SALE,12,N,872.28
0qyeSDz4Vc40nd74,SALE,1,N,136.81
0qyeSDz4Vc40nd74,SALE,2,N,361.23
0qyeSDz4Vc40nd74,SALE,3,N,61.07
0qyeSDz4Vc40nd74,SALE,5,N,178.76
0qyeSDz4Vc40nd74,SALE,6,N,1111.53
0qyeSDz4Vc40nd74,SALE,7,N,223.99
0qyeSDz4Vc40nd74,SALE,8,N,267.06
0qyeSDz4Vc40nd74,SALE,9,N,545.67
0qyeSDz4Vc40nd74,SALE,10,N,52.83
0qyeSDz4Vc40nd74,SALE,11,N,1452.1299999999999
0qyeSDz4Vc40nd74,SALE,12,N,93.78
0qzk0Uaol0chneq8,SALE,1,N,79.54
0qzk0Uaol0chneq8,SALE,2,N,324.38
0qzk0Uaol0chneq8,SALE,3,N,116.21000000000001
0qzk0Uaol0chneq8,SALE,10,N,146.69
0qzk0Uaol0chneq8,SALE,12,N,27.07
0rddfyYJPR8lFYZr,SALE,3,N,43.64
0rddfyYJPR8lFYZr,SALE,4,N,1016.25
0rlzlrD3fCiomhbj,SALE,1,N,20.0
0rlzlrD3fCiomhbj,SALE,2,N,68.47999999999999
0rlzlrD3fCiomhbj,SALE,3,N,0.0
0rlzlrD3fCiomhbj,SALE,6,N,72.92
0rlzlrD3fCiomhbj,SALE,7,N,114.81
0rlzlrD3fCiomhbj,SALE,8,N,394.95
0rlzlrD3fCiomhbj,SALE,9,N,40.0
0rlzlrD3fCiomhbj,SALE,10,N,116.63
0rlzlrD3fCiomhbj,SALE,11,N,267.96
0rlzlrD3fCiomhbj,SALE,12,N,159.75
0sVc1MabDWYUxkxm,SALE,1,N,296.85
0sVc1MabDWYUxkxm,SALE,2,N,16.990000000000002
0sVc1MabDWYUxkxm,SALE,3,N,38.05
0sVc1MabDWYUxkxm,SALE,5,N,777.6
0sVc1MabDWYUxkxm,SALE,6,N,165.31
0sVc1MabDWYUxkxm,SALE,7,N,1109.22
0sVc1MabDWYUxkxm,SALE,8,N,1866.17
0sVc1MabDWYUxkxm,SALE,9,N,870.9499999999999
0sVc1MabDWYUxkxm,SALE,10,N,1391.3600000000001
0sVc1MabDWYUxkxm,SALE,11,N,41.57
0sVc1MabDWYUxkxm,SALE,12,N,1913.54
0vYwm8FbMJ7oFzSC,SALE,1,N,2881.91
0vYwm8FbMJ7oFzSC,SALE,2,N,1250.12
0vYwm8FbMJ7oFzSC,SALE,3,N,2150.86
0vYwm8FbMJ7oFzSC,SALE,4,N,1531.01
0vYwm8FbMJ7oFzSC,SALE,5,N,212.24
0vYwm8FbMJ7oFzSC,SALE,6,N,3375.01
0vYwm8FbMJ7oFzSC,SALE,7,N,3942.79
0vYwm8FbMJ7oFzSC,SALE,8,N,2442.41
0vYwm8FbMJ7oFzSC,SALE,9,N,2028.4
0vYwm8FbMJ7oFzSC,SALE,10,N,2118.96
0vYwm8FbMJ7oFzSC,SALE,11,N,4181.16
0vYwm8FbMJ7oFzSC,SALE,12,N,3306.71
0wS0DO32AL0LtHEL,SALE,1,N,264.79
0wS0DO32AL0LtHEL,SALE,2,N,264.79
0wS0DO32AL0LtHEL,SALE,3,N,264.79
0wS0DO32AL0LtHEL,SALE,4,N,264.79
0wS0DO32AL0LtHEL,SALE,6,N,282.63
0wS0DO32AL0LtHEL,SALE,7,N,320.92
0wS0DO32AL0LtHEL,SALE,8,N,248.93
0wS0DO32AL0LtHEL,SALE,9,N,248.93
0wS0DO32AL0LtHEL,SALE,10,N,248.93
0wS0DO32AL0LtHEL,SALE,11,N,270.23
0wS0DO32AL0LtHEL,SALE,12,N,248.93
0x6Z5JjnmVQ2yDwR,SALE,1,N,7.99
0x6Z5JjnmVQ2yDwR,SALE,2,N,89.30999999999999
0x6Z5JjnmVQ2yDwR,SALE,5,N,77.97
0x6Z5JjnmVQ2yDwR,SALE,6,N,109.88
0x6Z5JjnmVQ2yDwR,SALE,7,N,68.17
0x6Z5JjnmVQ2yDwR,SALE,8,N,197.73000000000002
0x6Z5JjnmVQ2yDwR,SALE,9,N,89.33
0x6Z5JjnmVQ2yDwR,SALE,10,N,158.72
0x6Z5JjnmVQ2yDwR,SALE,11,N,141.04000000000002
0x6Z5JjnmVQ2yDwR,SALE,12,N,72.94
0xCBFZ8hvRU75NDF,SALE,7,N,103.0
0xCBFZ8hvRU75NDF,SALE,8,N,108.15
0xCBFZ8hvRU75NDF,SALE,12,N,95.82
0yPUnOTgMJDwJ6J9,SALE,1,N,1866.99
0yPUnOTgMJDwJ6J9,SALE,2,N,3567.4100000000003
0yPUnOTgMJDwJ6J9,SALE,3,N,6915.17
0yPUnOTgMJDwJ6J9,SALE,4,N,873.5100000000001
0yPUnOTgMJDwJ6J9,SALE,5,N,2185.7799999999997
0yPUnOTgMJDwJ6J9,SALE,6,N,4691.47
0yPUnOTgMJDwJ6J9,SALE,7,N,3449.1
0yPUnOTgMJDwJ6J9,SALE,8,N,4525.32
0yPUnOTgMJDwJ6J9,SALE,9,N,2350.7599999999998
0yPUnOTgMJDwJ6J9,SALE,10,N,4876.5
0yPUnOTgMJDwJ6J9,SALE,11,N,3544.54
0yPUnOTgMJDwJ6J9,SALE,12,N,4433.64
0yyfscMeoF69Yerw,SALE,1,N,669.71
0yyfscMeoF69Yerw,SALE,2,N,1221.32
0yyfscMeoF69Yerw,SALE,3,N,169.07999999999998
0yyfscMeoF69Yerw,SALE,7,N,196.12
0yyfscMeoF69Yerw,SALE,8,N,251.88
0yyfscMeoF69Yerw,SALE,9,N,487.94
0yyfscMeoF69Yerw,SALE,10,N,241.06
0yyfscMeoF69Yerw,SALE,11,N,35.0
0yyfscMeoF69Yerw,SALE,12,N,543.76
0z8sGQRkd1D8Qixz,SALE,7,N,92.93
0zLkUkwPMuaG2CA1,SALE,1,N,731.44
0zLkUkwPMuaG2CA1,SALE,2,N,610.01
0zLkUkwPMuaG2CA1,SALE,3,N,406.76
0zLkUkwPMuaG2CA1,SALE,5,N,2770.99
0zLkUkwPMuaG2CA1,SALE,6,N,390.42
0zLkUkwPMuaG2CA1,SALE,7,N,591.92
0zLkUkwPMuaG2CA1,SALE,8,N,295.1
0zLkUkwPMuaG2CA1,SALE,9,N,443.82
0zLkUkwPMuaG2CA1,SALE,10,N,1693.77
0zLkUkwPMuaG2CA1,SALE,11,N,2049.9
0zLkUkwPMuaG2CA1,SALE,12,N,1009.6
0zfuxxKJ1Gvz5IVZ,SALE,1,N,130.86
0zfuxxKJ1Gvz5IVZ,SALE,2,N,1702.0900000000001
0zfuxxKJ1Gvz5IVZ,SALE,3,N,947.9799999999999
0zfuxxKJ1Gvz5IVZ,SALE,7,Y,2078.13
0zfuxxKJ1Gvz5IVZ,SALE,8,N,8085.3099999999995
0zfuxxKJ1Gvz5IVZ,SALE,9,N,3618.3999999999996
0zfuxxKJ1Gvz5IVZ,SALE,10,N,4796.639999999999
0zfuxxKJ1Gvz5IVZ,SALE,12,N,1265.85
0zlfRdv52TCAt6vc,SALE,1,N,3053.7200000000003
0zlfRdv52TCAt6vc,SALE,2,N,1293.93
0zlfRdv52TCAt6vc,SALE,3,N,2666.64
0zlfRdv52TCAt6vc,SALE,4,N,62.7
0zlfRdv52TCAt6vc,SALE,5,N,2062.67
0zlfRdv52TCAt6vc,SALE,6,N,5706.51
0zlfRdv52TCAt6vc,SALE,7,N,2574.4700000000003
0zlfRdv52TCAt6vc,SALE,8,N,4025.27
0zlfRdv52TCAt6vc,SALE,9,N,2514.9
0zlfRdv52TCAt6vc,SALE,10,N,2498.95
0zlfRdv52TCAt6vc,SALE,11,N,2657.67
0zlfRdv52TCAt6vc,SALE,12,N,3220.86
10Y0iKaYLQbpFX2I,SALE,1,N,274.51
10Y0iKaYLQbpFX2I,SALE,2,N,269.07
10Y0iKaYLQbpFX2I,SALE,3,N,128.31
10Y0iKaYLQbpFX2I,SALE,5,N,851.14
10Y0iKaYLQbpFX2I,SALE,6,N,117.86
10Y0iKaYLQbpFX2I,SALE,7,N,217.84
10Y0iKaYLQbpFX2I,SALE,8,N,317.36
10Y0iKaYLQbpFX2I,SALE,9,N,134.1
10Y0iKaYLQbpFX2I,SALE,10,N,172.89
10Y0iKaYLQbpFX2I,SALE,11,N,187.83
10Y0iKaYLQbpFX2I,SALE,12,N,218.37
10arSCNAI7vzIvVE,SALE,1,N,204.12
10arSCNAI7vzIvVE,SALE,3,N,214.51
10arSCNAI7vzIvVE,SALE,6,N,135.94
10arSCNAI7vzIvVE,SALE,7,N,195.81
10arSCNAI7vzIvVE,SALE,8,N,223.8
10arSCNAI7vzIvVE,SALE,9,N,286.39
10arSCNAI7vzIvVE,SALE,10,N,189.3
10arSCNAI7vzIvVE,SALE,12,N,166.20999999999998
130RGDZ2m9BYLosG,SALE,1,N,222.52
130RGDZ2m9BYLosG,SALE,2,N,183.96
130RGDZ2m9BYLosG,SALE,3,N,195.96
130RGDZ2m9BYLosG,SALE,4,N,114.73
130RGDZ2m9BYLosG,SALE,6,N,721.41
130RGDZ2m9BYLosG,SALE,7,N,467.26
130RGDZ2m9BYLosG,SALE,8,N,288.08000000000004
130RGDZ2m9BYLosG,SALE,9,N,258.37
130RGDZ2m9BYLosG,SALE,10,N,213.53
130RGDZ2m9BYLosG,SALE,11,N,182.97
130RGDZ2m9BYLosG,SALE,12,N,183.96
130rlWC3S3olrub3,SALE,1,N,919.63
130rlWC3S3olrub3,SALE,2,N,967.18
130rlWC3S3olrub3,SALE,3,N,611.74
130rlWC3S3olrub3,SALE,4,N,226.42000000000002
130rlWC3S3olrub3,SALE,5,N,595.09
130rlWC3S3olrub3,SALE,6,N,1048.12
130rlWC3S3olrub3,SALE,7,N,1713.66
130rlWC3S3olrub3,SALE,8,N,2288.81
130rlWC3S3olrub3,SALE,9,N,1762.66
130rlWC3S3olrub3,SALE,10,N,923.99
130rlWC3S3olrub3,SALE,11,N,1539.24
130rlWC3S3olrub3,SALE,12,N,1845.24
13A9Hu9Ip20Kfx40,SALE,1,N,213.86
13A9Hu9Ip20Kfx40,SALE,9,N,95.79
13A9Hu9Ip20Kfx40,SALE,10,N,134.01
13A9Hu9Ip20Kfx40,SALE,11,N,198.13
13A9Hu9Ip20Kfx40,SALE,12,N,88.86
16cCKUhQg4RDApzT,SALE,3,N,928.02
16cCKUhQg4RDApzT,SALE,4,N,1322.0700000000002
174hwZPli5WJ8PvE,SALE,1,N,124.59
174hwZPli5WJ8PvE,SALE,2,N,207.92
174hwZPli5WJ8PvE,SALE,3,N,111.24
174hwZPli5WJ8PvE,SALE,5,N,237.92000000000002
174hwZPli5WJ8PvE,SALE,6,N,201.35000000000002
174hwZPli5WJ8PvE,SALE,7,N,123.33
174hwZPli5WJ8PvE,SALE,8,N,241.5
174hwZPli5WJ8PvE,SALE,9,N,388.17
174hwZPli5WJ8PvE,SALE,10,N,597.46
174hwZPli5WJ8PvE,SALE,11,N,165.64
174hwZPli5WJ8PvE,SALE,12,N,213.99
176qR40G9B4E4uMS,SALE,1,N,1157.7
176qR40G9B4E4uMS,SALE,2,N,3089.76
176qR40G9B4E4uMS,SALE,3,N,1119.79
176qR40G9B4E4uMS,SALE,5,N,25.14
176qR40G9B4E4uMS,SALE,6,N,3040.14
176qR40G9B4E4uMS,SALE,7,N,294.67
176qR40G9B4E4uMS,SALE,8,N,916.3
176qR40G9B4E4uMS,SALE,9,N,5167.48
176qR40G9B4E4uMS,SALE,10,N,1894.8
176qR40G9B4E4uMS,SALE,11,N,210.89000000000001
176qR40G9B4E4uMS,SALE,12,N,3659.02
18Fm6SQq6qKrFksB,SALE,2,N,773.8199999999999
18Fm6SQq6qKrFksB,SALE,3,N,308.5
18Fm6SQq6qKrFksB,SALE,5,N,820.63
18Fm6SQq6qKrFksB,SALE,5,Y,80.23
18Fm6SQq6qKrFksB,SALE,6,N,419.09
18Fm6SQq6qKrFksB,SALE,7,N,777.01
18Fm6SQq6qKrFksB,SALE,8,N,309.61
18Fm6SQq6qKrFksB,SALE,9,N,354.3
18Fm6SQq6qKrFksB,SALE,10,N,443.63
18Fm6SQq6qKrFksB,SALE,11,N,302.91
18aDNHXsJkgn87UG,SALE,1,N,78.0
18aDNHXsJkgn87UG,SALE,2,N,423.36
18aDNHXsJkgn87UG,SALE,3,N,326.71999999999997
18aDNHXsJkgn87UG,SALE,12,N,466.64
19QMHzO5Wkr735s6,SALE,1,N,613.49
19QMHzO5Wkr735s6,SALE,2,N,2300.15
19QMHzO5Wkr735s6,SALE,3,N,298.65999999999997
19QMHzO5Wkr735s6,SALE,4,N,1073.58
19QMHzO5Wkr735s6,SALE,6,N,3096.24
19QMHzO5Wkr735s6,SALE,7,N,1502.71
19QMHzO5Wkr735s6,SALE,8,N,2026.25
19QMHzO5Wkr735s6,SALE,9,N,1386.0100000000002
19QMHzO5Wkr735s6,SALE,10,N,959.6899999999999
19QMHzO5Wkr735s6,SALE,11,N,1761.03
19QMHzO5Wkr735s6,SALE,12,N,3531.24
1AQQW4FKy0TsAZh1,SALE,3,N,218.75
1BN3C1tMxm7452ei,SALE,1,N,0.0
1BN3C1tMxm7452ei,SALE,2,N,0.0
1BN3C1tMxm7452ei,SALE,7,N,0.0
1BN3C1tMxm7452ei,SALE,8,N,0.0
1BN3C1tMxm7452ei,SALE,9,N,0.0
1BN3C1tMxm7452ei,SALE,10,N,0.0
1BN3C1tMxm7452ei,SALE,11,N,0.0
1BN3C1tMxm7452ei,SALE,12,N,0.0
1CRZHnR8zKGlUSsF,SALE,1,N,4150.26
1CRZHnR8zKGlUSsF,SALE,2,N,2199.7
1CRZHnR8zKGlUSsF,SALE,3,N,1499.0
1CRZHnR8zKGlUSsF,SALE,4,N,2510.11
1CRZHnR8zKGlUSsF,SALE,5,N,563.63
1CRZHnR8zKGlUSsF,SALE,6,N,2469.59
1CRZHnR8zKGlUSsF,SALE,7,N,5532.05
1CRZHnR8zKGlUSsF,SALE,8,N,5914.96
1CRZHnR8zKGlUSsF,SALE,9,N,3630.79
1CRZHnR8zKGlUSsF,SALE,10,N,1730.09
1CRZHnR8zKGlUSsF,SALE,11,N,12628.0
1CRZHnR8zKGlUSsF,SALE,12,N,2540.34
1CjRuWvQP50KRodt,SALE,1,N,531.28
1CjRuWvQP50KRodt,SALE,2,N,582.81
1CjRuWvQP50KRodt,SALE,3,N,728.21
1CjRuWvQP50KRodt,SALE,5,N,541.12
1CjRuWvQP50KRodt,SALE,6,N,1161.49
1CjRuWvQP50KRodt,SALE,7,N,577.7
1CjRuWvQP50KRodt,SALE,8,N,761.96
1CjRuWvQP50KRodt,SALE,9,N,1049.9
1CjRuWvQP50KRodt,SALE,10,N,1118.97
1CjRuWvQP50KRodt,SALE,11,N,877.97
1CjRuWvQP50KRodt,SALE,12,N,730.43
1DH33mdy72hSBY6U,SALE,1,N,1026.72
1DH33mdy72hSBY6U,SALE,2,N,1852.05
1DH33mdy72hSBY6U,SALE,3,N,1683.26
1DH33mdy72hSBY6U,SALE,4,N,1019.34
1DH33mdy72hSBY6U,SALE,6,N,823.86
1DH33mdy72hSBY6U,SALE,7,N,1868.56
1DH33mdy72hSBY6U,SALE,8,N,801.82
1DH33mdy72hSBY6U,SALE,9,N,899.41
1DH33mdy72hSBY6U,SALE,10,N,1090.49
1DH33mdy72hSBY6U,SALE,11,N,1708.01
1DH33mdy72hSBY6U,SALE,12,N,1026.18
1DRZ4N0yPBFSzzs5,SALE,1,N,1207.01
1DRZ4N0yPBFSzzs5,SALE,2,N,2739.7
1DRZ4N0yPBFSzzs5,SALE,3,N,439.91
1DRZ4N0yPBFSzzs5,SALE,12,N,451.49
1DmVP5bYONR5Yogi,SALE,1,N,1315.21
1DmVP5bYONR5Yogi,SALE,2,N,952.74
1DmVP5bYONR5Yogi,SALE,3,N,456.33
1DmVP5bYONR5Yogi,SALE,4,N,55.46
1DmVP5bYONR5Yogi,SALE,5,N,41.96
1DmVP5bYONR5Yogi,SALE,6,N,240.58
1DmVP5bYONR5Yogi,SALE,7,N,2477.69
1DmVP5bYONR5Yogi,SALE,8,N,2073.7799999999997
1DmVP5bYONR5Yogi,SALE,9,N,133.18
1DmVP5bYONR5Yogi,SALE,10,N,3302.58
1DmVP5bYONR5Yogi,SALE,11,N,89.49000000000001
1DmVP5bYONR5Yogi,SALE,12,N,196.09
1EgBxx8XXsCifewe,SALE,1,N,2115.1
1EgBxx8XXsCifewe,SALE,2,N,1268.92
1EgBxx8XXsCifewe,SALE,3,N,1908.49
1EgBxx8XXsCifewe,SALE,4,N,1070.34
1EgBxx8XXsCifewe,SALE,5,N,160.22
1EgBxx8XXsCifewe,SALE,6,N,2180.95
1EgBxx8XXsCifewe,SALE,7,N,1159.94
1EgBxx8XXsCifewe,SALE,8,N,1718.6
1EgBxx8XXsCifewe,SALE,9,N,1346.21
1EgBxx8XXsCifewe,SALE,10,N,976.68
