account_nbr,risk,cu_crd_line,max_upper_bound,adjusted_credit_limit
2LZldrl7KydIcIwf,Good,20000,1502.4705220759542,20000.0
2Lk45iGMmy4URmm4,Risky,6000,0.0,6000.0
2LkkSoC7eMckhogV,Good,11100,13018.119650539444,22200.0
2Ln1TBwvtcTvfcPk,Risky,1000,0.0,1000.0
2Mey5h1QwPilKSDu,Good,2900,225.61669220959203,2900.0
2N1dReDKGksAOUpG,Risky,1200,146.88755214925862,1200.0
2NAax1uzJDloDWjs,Bad,550,0.0,550.0
2NHykWNbLdnuz90h,Good,7000,75.92902917987763,7000.0
2NlnXzobF970ljCC,Risky,4000,0.0,4000.0
2NpOz3hBTeCKM6QF,Good,1650,0.0,1650.0
2O5mDRIFeJGRXHVe,Risky,13000,488.8571142765077,13000.0
2Oy5HrWdfZ4aZD5j,Good,15000,2037.6518796998464,15000.0
2P9AxD4MQFtecImR,Good,1500,36.59481089364275,1500.0
2PRG2qKeLNfXgOtJ,Good,2000,548.9196034613791,2000.0
2Pm5JUDRu8nIcR4a,Good,13500,1867.122825706868,13500.0
2PxO3fqw941cmb7h,Good,6000,825.9166578403839,6000.0
2Q16eVTATKPAyTML,Risky,9600,337.3618458825844,9600.0
2QQ8KZpaclIta5Cx,Good,6600,26.281779997883454,6600.0
2QaQVqh3HlmznFqz,Good,7300,781.3318144577172,7300.0
2QbS1H5OAjodoFjP,Risky,6000,110.17749813469794,6000.0
2QpOQ0MHTIs6F7Mp,Good,14400,2105.953474714598,14400.0
2R8LNDkxwxwy7pgu,Risky,6700,1109.3092150922969,6700.0
2R9HKRfrlacHTmx5,Risky,6050,23.08027239504549,6050.0
2RNnBGXh1dN49pRu,Bad,10700,0.0,10700.0
2RolWeqYUnKCRQgB,Good,25000,879.9037847054531,25000.0
2S8cGjs2saqml3zm,Good,2000,94.63011638329884,2000.0
2TTFn0758EQKHNo3,Bad,11000,257.54831698554835,11000.0
2TiGotTnSFB7pz9I,Bad,600,105.57438717188408,600.0
2TlLcYGfVohL1lOc,Risky,17500,394.8537023773541,17500.0
2UWReFcIIQbNCwem,Good,6000,26.281779997883454,6000.0
2VBtZbR26REmhZYm,Risky,9200,928.5879705697656,9200.0
2WvEpX19wXom2OLP,Good,2100,204.71672676940247,2100.0
2WvjVVN9IgJqTd1n,Good,2900,0.0,2900.0
2XRHPNdestkxr2Eb,Risky,1000,0.0,1000.0
2YEvtcaKwNIcOf2t,Good,25000,8554.356558820122,25000.0
2Yh8yhXEy3FexEK6,Bad,4000,695.1970348731735,4000.0
2YsNUL4pCatf4XAX,Good,3250,0.0,3250.0
2Yt4JcLnOtxhIu06,Risky,500,204.71672676940247,500.0
2aXycdQeZmD6QEhs,Risky,6500,268.4829697160724,6500.0
2aiKHH9y6UCVy2ql,Risky,3500,0.0,3500.0
2bFrnhFQKhWMedvR,Risky,2300,59.6472970728933,2300.0
2bQI229Ot0FGTNUu,Risky,3900,319.73354710335167,3900.0
2bUiLMe06a4PK71k,Good,10200,369.4174166579344,10200.0
2blBFdxfnYsEtBda,Risky,2000,0.0,2000.0
2cBRTP4OoNQPjdr1,Risky,3000,0.0,3000.0
2ca1USx7xMynpusc,Risky,2610,90.60793075607069,2610.0
2cxHsjaSk8SLLXJU,Good,20000,1134.7693170979924,20000.0
2dsqS8EXhYdNnSTO,Risky,4600,0.0,4600.0
2e9QxsB0GV6BKCG0,Risky,4000,0.0,4000.0
2f9B9q964jnxuXSC,Risky,4500,228.13041001755184,4500.0
2fHynpBmOAIsSKu1,Good,9200,2313.754707931356,9200.0
2fMgPvwvJLfAvl4f,Risky,5000,0.0,5000.0
2g2AmvLTp7eNeIxf,Risky,7300,0.0,7300.0
2g70xJbPk3wXPfRq,Good,4100,72.10789782470829,4100.0
2gZUtVaqLv6xTj36,Risky,1500,555.5674859033309,1500.0
2iPVzjVXhAdrEBMO,Risky,4800,26.281779997883454,4800.0
2idNvSxoOcfsfncS,Good,25000,1289.314751197423,25000.0
2iiUpiArHg85DEyF,Good,15000,3926.895022334872,15000.0
2imTJ6kDhOTaf7KL,Risky,6500,0.0,6500.0
2jBzCnW0pYwaWeKu,Good,10500,2253.305497224947,10500.0
2jbmC5NIDDfVwgz3,Good,15000,1986.019371837647,15000.0
2kDk14sYzyVyAgat,Good,11000,365.7128598373344,11000.0
2kGiHkscOZJybyIW,Good,15000,0.0,15000.0
2kc5No6TxHRfUQYz,Good,2500,228.41593502912943,2500.0
2khILhlhqEn5UDXd,Good,3300,0.0,3300.0
2lAyg2CIywi7J3UK,Risky,3700,0.0,3700.0
2limm4HvcIum7OD5,Risky,2400,0.0,2400.0
2msjyvgyUf1g4kSQ,Risky,5000,0.0,5000.0
2myqqt3xp0AAjR3b,Bad,550,798.0883425577659,550.0
2nuPIOtGmEsKzc1S,Good,18400,1613.5464626592388,18400.0
2oZT3FNvd9VsBjH2,Good,15000,3238.4257321341106,15000.0
2ocCSf1ow5WJf5Fd,Risky,700,83.62407430381957,700.0
2oqUL2YBKdYRr5vn,Good,14200,2797.228599320818,14200.0
2peCKiMwj9JfjcQa,Risky,6500,0.0,6500.0
2q2w7KssdnRIfJAK,Good,5220,2413.1390415097385,5220.0
2q8UGjcQ3MVsGlFg,Risky,1700,26.281779997883454,1700.0
2qGX79ii6oTjFVwy,Good,2000,119.9769199022411,2000.0
2qWPH4gCbBl9P7dp,Risky,3000,0.0,3000.0
2r0OVIWeoVFnWlgl,Bad,1000,710.9232726295176,1000.0
2r6JDJitsFAfYk2G,Good,15000,189.97859851934425,15000.0
2rRLdFNlMWFe5rrK,Risky,3300,0.0,3300.0
2rZ32m5u9M7Kf0S5,Good,10000,256.0126327801431,10000.0
2rn3n1LCXJp0HDzF,Good,4000,0.0,4000.0
2rtnCm8nbACAXhKu,Risky,4000,554.120481593299,4000.0
2spAAD1xUW5NHKjj,Good,3500,1636.8964839100956,3500.0
2tSENTZlg71w0RGv,Good,4800,832.5190275021668,4800.0
2teOmJXO3TPdLoLE,Good,25000,5259.136711306399,25000.0
2uAVcnYlDWxRKLw9,Bad,5000,0.0,5000.0
2ubd0QNL8Cekdzq6,Risky,1000,0.0,1000.0
2usKW0stPIkPZvCC,Risky,9000,1335.2538193975463,9000.0
2vHR0l5umIxFagW8,Risky,2100,489.51482392574087,2100.0
2vSaE6YJZABkPUP6,Good,1340,27.333498574878405,1340.0
2vUBST4G6JKBZ2Ju,Good,2500,26.281779997883454,2500.0
2vglovPtNMAZDaeW,Bad,100,0.0,100.0
2vrmjaiobmE6YFNY,Bad,3200,905.4153473540036,3200.0
2w5nC9n97VQWpLhn,Risky,2000,0.0,2000.0
2wKe55eF36goG1L5,Risky,5000,0.0,5000.0
2xUXZe5YGWhrLxjy,Risky,4500,256.0126327801431,4500.0
2yH4moU1nBLmGuzu,Bad,6000,1984.309960250324,6000.0
2ymU4Jl2j9caAYeU,Good,1500,738.5679614243905,1500.0
2yvsZovQZUhRiT06,Risky,7000,1545.6741007418937,7000.0
2zl1lJZfIUkILIBj,Good,12000,0.0,12000.0
2zuQFo8DYiC6rx8k,Risky,16000,0.0,16000.0
30z0oQX5JseeUHbu,Risky,2500,0.0,2500.0
31Hp5J4QoCqNNVy5,Risky,6500,0.0,6500.0
31L9OA83nDzH83S2,Good,850,0.0,850.0
31rfYtvjP7j7CBgH,Good,4000,0.0,4000.0
322gIL6nOFpkoPg1,Risky,13000,44.8463792998628,13000.0
327nL3uKp8IyqEU0,Risky,10000,0.0,10000.0
327ui8nkgjk7NToU,Good,18200,423.4211954213523,18200.0
32IEkTwkSzPwD8qy,Risky,2800,756.2594465994016,2800.0
34c6jeHJzhAq9IIe,Risky,8000,0.0,8000.0
35NSvkZhcgEn91Tr,Risky,1200,477.8302569897664,1200.0
35VRb2UTGapQk6wE,Bad,5200,892.8164613182822,5200.0
35WKoPotAbk5OgfT,Good,15000,2056.469294477425,15000.0
36etfMFDRGazkoaj,Risky,6500,60.66287540653834,6500.0
36of4cuh0KaR3IxR,Good,11500,886.5738901901271,11500.0
36rnEcwpzFOgAWSY,Good,25000,1165.8039763509676,25000.0
37Gq3zisyUf7ILCe,Risky,9500,2282.057028313416,9500.0
37XmsFOoC8VefIK4,Risky,4900,430.62954233692966,4900.0
37eHiwRArQ0A7jhs,Good,25000,822.4346913317971,25000.0
383suBtrDR7EjGAA,Risky,7500,0.0,7500.0
38odqsTmzSEZ8S1M,Risky,4500,230.02735283119512,4500.0
38xdJLR38SWLvivW,Good,15000,8711.959479267363,15000.0
39ZpomNbGc78vMTh,Good,25000,1130.5275387621516,25000.0
3A76lGepB9yMJ1MR,Good,700,0.0,700.0
3AN1loJXbeVH4RFr,Risky,8000,3132.8753806359714,8000.0
3BC1lsvjN7RoIUOC,Risky,1500,0.0,1500.0
3BtlRUKDKqglP7hC,Risky,8000,0.0,8000.0
3ChSHCBpM2rfJeWO,Good,10800,195.15492181068987,10800.0
3D9ijGCic0ziEvjd,Good,1000,250.86504939787204,1000.0
3DOVJrvOqFWlpj7e,Risky,1140,158.20633135028973,1140.0
3DT8RA37vCR4998R,Risky,3990,182.36124137740703,3990.0
3EYj3Z8c68lJtNxb,Risky,1300,0.0,1300.0
3EdPyWdfOxX8yu8H,Bad,1500,286.20205399459456,1500.0
3EpOCPvWali9Yh03,Risky,9000,0.0,9000.0
3EpTS53GF6XdWUpy,Risky,5000,0.0,5000.0
3EuZVYXTcXRUoGm0,Good,10000,161.62024969908347,10000.0
3F9novlPuaHD8tZz,Risky,2000,0.0,2000.0
3FiSbq1hF4epWSIU,Good,9500,1299.053781992639,9500.0
3Fnm9vP734YF9RqT,Good,400,218.02507617206493,400.0
3FruJeSKvrFyyq3A,Risky,2000,0.0,2000.0
3HDQXakzbFvEfD9b,Good,15000,3146.6238333859487,15000.0
3HEJisVd9GVhGSDM,Risky,1200,162.1175453286183,1200.0
3HRqQ0pjrjKXc4pr,Risky,4000,0.0,4000.0
3Hj2P6xK39IGoFER,Good,17500,1276.6364641339178,17500.0
3I4w5kPGsTvNrolr,Bad,1500,359.7028213230615,1500.0
3I7SkMbasgA4vpc3,Good,6000,0.0,6000.0
3IJYp9AkF0ls24Dh,Good,15000,13520.221660325287,30000.0
3JCGpWxgHBtSkoEn,Risky,2500,686.7984154708014,2500.0
3JWaCxQ1bTCROz4l,Risky,3000,527.363096261629,3000.0
3Jdjy1rKx5kBMVHJ,Bad,500,312.2753692140212,500.0
3KCUaCaZyJsRqC7z,Bad,9000,431.5542976559465,9000.0
3KjWRdqVCwbMPsER,Good,15000,6495.911825353322,15000.0
3LGBGPPmBWlVtL79,Good,12000,0.0,12000.0
3M91uM8B6m12O68g,Risky,1300,94.16882293444792,1300.0
3MCFSUrm7kudzVBW,Risky,12000,1995.9478300054875,12000.0
3NUbldXNcHw3ZXD3,Risky,7200,0.0,7200.0
3OJ7GNydw3vMdjh8,Risky,4500,2383.969330375019,4500.0
3OlVM1VDZHUeaCPJ,Good,25000,1195.7528548253892,25000.0
3Olet84KPh6MQnQO,Risky,13000,0.0,13000.0
3P3ZFTkqJWe9YZI8,Risky,5000,0.0,5000.0
3PIBCgnJHuZMjfko,Good,15000,244.0710912790469,15000.0
3PkUyz2h3tUokJO1,Bad,6600,5207.516190098903,6600.0
3RFUxqL7sLUhgyeM,Risky,1800,218.02507617206493,1800.0
3RITbc7DpfvWW9Lt,Good,11700,554.120481593299,11700.0
3RmhPZZoHhglghoz,Risky,3000,189.6836223747736,3000.0
3SPbVbsPSspsqGN0,Risky,2200,0.0,2200.0
3Sp1wLfATk8zg2zg,Bad,4100,4519.685375137994,4100.0
3TjMcTf0SJuswK9y,Risky,8000,0.0,8000.0
3UEAGnwBhStzRfdh,Good,25000,6376.788776952225,25000.0
3UVXB91WJbLCMwzu,Risky,8000,0.0,8000.0
3UbvpwdztBtSKXK7,Good,15000,0.0,15000.0
3Ul5CBSSj28wt6AV,Good,7500,763.2511227433178,7500.0
3VNh1hBZOPqqLGOK,Good,2400,187.4144206621809,2400.0
3VmWZeaH2ovK1mhF,Good,2009,72.3734524872421,2009.0
3W3MEUUQYhHdcIsw,Good,2000,167.88667745717282,2000.0
3WSa9yXzVYkAGW6a,Good,4100,64.39594405422537,4100.0
3Wlr3KWEK2u9s6nt,Risky,6000,0.0,6000.0
3X4790Yc0ok3Gjh3,Good,12600,312.714810146876,12600.0
3XV6k0HKzgaIFsre,Risky,2000,62.696116336038806,2000.0
3XmMaqk0t15mmiac,Risky,11000,0.0,11000.0
3XvQYhHefB7JUs1S,Good,15000,761.188535364958,15000.0
3XxfkFyCs3vIWr1l,Bad,13000,656.2383766326697,13000.0
3Yz5yMec7Se1AQEB,Good,1200,0.0,1200.0
3ZRoQMZXghJiCDcH,Bad,8650,9388.947862921705,8650.0
3ZugdLkYmE8Od4Uj,Good,15000,2245.992545105039,15000.0
3ZxYr6J6X17GfGLU,Bad,4500,3885.9078984104262,4500.0
3aSM9r4jHV0BqCSs,Good,20000,2742.50496684301,20000.0
3agsEEiRGjd6JSrN,Good,15000,2789.716421831279,15000.0
3bhPqEyrlClISgsg,Bad,1270,0.0,1270.0
3bi2SO6Nrv30eCpu,Good,15000,14954.090889201052,30000.0
3bscZzjRuDHHVw3t,Risky,2500,905.8547882868584,2500.0
3by5gV3fDzCMUxMe,Bad,4500,4325.461540521454,4500.0
3c2OhlbyZmfnzPlN,Bad,3000,2463.419152147754,3000.0
3cdcR5m5OvFjJBMZ,Risky,5500,0.0,5500.0
3cqNrPFz0D1qbroF,Risky,500,0.0,500.0
3cqXG7iLSc8NIAsv,Good,2500,67.11716468369274,2500.0
3dA3UYkx9de8A9XJ,Good,1100,77.40182544321901,1100.0
3dPDITyRPlzdq3wf,Good,25000,2748.610973850333,25000.0
3eUeeEsAS7OZkwN5,Good,7700,76.34555520561914,7700.0
3eV3hWJz6ZMdEqqC,Bad,7000,6573.700791630133,7000.0
3eh3Y2kcacgipsgx,Bad,4400,2799.7357665777863,4400.0
3ejfTOy3AAFcteAh,Good,10000,26.281779997883454,10000.0
3f5Fe7Ci2b2xP3c4,Risky,8000,4445.602569623102,8000.0
3fGzA89La2DRJaHW,Bad,1000,137.3055230494792,1000.0
3fLdKo4Q7CB390HE,Good,700,0.0,700.0
3fN3VF6lVkXf0sj9,Risky,2000,0.0,2000.0
3fRY4SgEaExBHTB9,Good,15000,4893.161157271131,15000.0
3faRUoaaBbjVs8dF,Risky,1300,0.0,1300.0
3gkfMoMb5mDh4UY4,Risky,250,36.59481089364275,250.0
3hATrW1KyA6DCpze,Risky,1240,111.1485825662697,1240.0
3hkqAlCH31IrYAPg,Good,100,63.217715534279165,100.0
3i8t5BF55jv4qveK,Risky,2500,0.0,2500.0
3iaSrdjQY3X4caHz,Risky,340,141.4934232188383,340.0
3ieM0uWKAcOWRqWc,Risky,8000,0.0,8000.0
3iepfln0NYJA3Viq,Good,15000,1782.5004986481922,15000.0
3k0CCz6woftnYMMw,Risky,1000,0.0,1000.0
3kG5P5n5T5GeSHKm,Good,6300,169.33400849984966,6300.0
3kpNff9QjsZLFbpI,Risky,6100,0.0,6100.0
3lAB5bxAea74bT6d,Bad,3500,3140.465925316276,3500.0
3lH1Cp5RHfGV09KZ,Good,2000,204.71672676940247,2000.0
3lavZvawKt9JTwoX,Risky,7000,0.0,7000.0
3ldGiXquYW6jPCah,Good,4900,0.0,4900.0
3leqfmiMvLzELpuP,Bad,10000,5165.277116014167,10000.0
3ll0v3dfUsQyzLpC,Good,2000,330.926130023064,2000.0
3ll712rwixE0PSKi,Risky,2500,0.0,2500.0
3mn4YKyDxTiq1AKy,Risky,500,26.281779997883454,500.0
3n47D7EkHYRxOd68,Good,2200,242.96632640800445,2200.0
3nOumwXzE0590t1X,Risky,7000,0.0,7000.0
3ncgpXC3UKEy7SfT,Good,2400,559.4018236152658,2400.0
3nfQON0kxkPk5hmK,Risky,5300,0.0,5300.0
3oJ0T4Cpbd3bmQBk,Good,9500,31.63073107087868,9500.0
3oSUbYFxKdG5Vmhf,Good,9900,171.80912306278205,9900.0
3pGrHiQutoVMilgW,Risky,8000,162.1175453286183,8000.0
3pSisN7ay117kRcF,Good,14600,201.0311248433795,14600.0
3pf7xc6SCFdhCqXb,Good,14700,0.0,14700.0
3rLcjAs67V6C9vWo,Risky,2800,0.0,2800.0
3raxeAqNHTuIQmnj,Good,25000,1748.8602419086462,25000.0
3rsvdTF5boFH1PWb,Bad,1180,0.0,1180.0
3rze7eUk12juh5Xt,Risky,9000,0.0,9000.0
3s3D0eYcYFAc1TV2,Risky,1000,37.75223515070606,1000.0
3s6UK4MxkjS8uja5,Good,6700,618.7166541414906,6700.0
3sajanNUUAq54k3r,Good,25000,2105.953474714598,25000.0
3u9eYbJFOBUhCkSg,Risky,2800,0.0,2800.0
3uAOrTsW6PCsIRV3,Good,25000,2405.378178265044,25000.0
3ucKMGlSGf8D1bwt,Risky,9000,1172.992077768773,9000.0
3uxn7i2TonWQqW7i,Good,18800,707.6293647028574,18800.0
3v3G4gw0BCa1RQ8C,Good,20000,3661.399297246943,20000.0
3vSxDYJvxGLmwt0I,Risky,1200,228.13041001755184,1200.0
3vvBPDFM4vUuWGJW,Risky,3800,2667.2325589968104,4560.0
3wsEk1hNEmGHjlvU,Risky,9000,0.0,9000.0
3xBvsEvnd2UNcY5L,Risky,5000,1649.1343970727846,5000.0
3xiAny4julb8BgoK,Risky,6000,0.0,6000.0
3y6kvO48zJeIMtsH,Good,1300,145.95145323694655,1300.0
3yLpTiA18iwaH6PU,Good,10000,1273.3665296036852,10000.0
3ydfWEuolKUuUbOZ,Risky,4000,297.72354297853553,4000.0
3ywJg2M5Ff7XmJ4d,Good,5200,46.50553920020932,5200.0
3zCFjC6LNhGKj8KL,Good,15000,3804.716903369784,15000.0
3zYttroO4dJTmc0e,Risky,1100,142.37366878312656,1100.0
3zquUOIeHHEsEI2w,Risky,1200,26.281779997883454,1200.0
40jbQ87t4TufZUnL,Good,1700,0.0,1700.0
40usM7fMZZih5cSU,Risky,4200,0.0,4200.0
40z1DsioLaggCPTy,Risky,6000,0.0,6000.0
41R54Wc65JcC7QlQ,Good,1800,103.51682719468724,1800.0
41XbXp0MZy6HYP8k,Good,17000,520.7036760325352,17000.0
42YnjmrjBfwtGYK9,Risky,5500,0.0,5500.0
42oEiaTBSuD7NOeb,Risky,7000,312.2753692140212,7000.0
42vwSTpzvyexwpK6,Risky,3800,0.0,3800.0
42vxOP8nnzW7vvXw,Risky,4000,0.0,4000.0
43mB8LyEQKI0qB4q,Bad,7000,1109.3092150922969,7000.0
46RXjWbOURBfQ8J8,Risky,1300,91.99079590492472,1300.0
46llAdYrK0SZqhL6,Good,500,0.0,500.0
47Azit9BzLssOpXV,Good,2700,34.26486509710049,2700.0
47vukex3seOogkNN,Good,1000,0.0,1000.0
483gdWRhy9oZuhqx,Good,17200,1706.960412388335,17200.0
48WiZvZBzh0HRu2x,Risky,5000,0.0,5000.0
49BFXoa44lF8Qjen,Good,25000,3644.255810153165,25000.0
49z5yHBtW0THsLyz,Good,10000,907.9488693085428,10000.0
4ACKUpTga1GXCrVr,Good,2200,51.27687624894319,2200.0
4ArtgMlYEgzUwEHt,Risky,7000,0.0,7000.0
4BEMIGbFb6P8h9lj,Risky,5400,312.2753692140212,5400.0
4BEodzWtpY3iijKE,Good,25000,3066.1457846800586,25000.0
4BKMt0UwBEeHly93,Good,15000,1109.3092150922969,15000.0
4BqFSzX2FBVJ45AT,Risky,8800,0.0,8800.0
4C0NffZ7KHSWBrZV,Good,12400,1844.0433272143573,12400.0
4C4CEvJlgvLTWbAp,Bad,1800,257.54831698554835,1800.0
4CFtgINlCrHz6URU,Risky,6000,1637.6684829213596,6000.0
4CpTEksuq3d0CwnG,Risky,8000,0.0,8000.0
4CyTIDnS5EnR4nBC,Risky,5000,0.0,5000.0
4DFVd9xti94c003x,Risky,1800,66.26594303852654,1800.0
4E17eyZTkbrPqsky,Risky,1000,0.0,1000.0
4Fd1wnKTm6kjb2RG,Good,1220,206.1975170019084,1220.0
4FpS1aGC5M5Ukae6,Bad,800,194.0976882498576,800.0
4FtSVY4Gj2gCRNVm,Good,5000,243.10641337280043,5000.0
4G6DsNK1k9ucggL9,Good,1300,201.13396172697156,1300.0
4GPK9NPYLuTnr7WU,Risky,5000,0.0,5000.0
4GTJIe5Z5C68hd0v,Bad,3500,1456.8128861550604,3500.0
4GnoZCXQONYwETbA,Good,4900,1045.638031137089,4900.0
4HXu7mTBUTvDqCni,Good,2000,94.19067545044396,2000.0
4IKV4a52DtA7CPIu,Good,15000,6399.528603714125,15000.0
4ILzV5Ka6nh4lWsB,Good,15000,2625.042779614449,15000.0
4ImZs1C4inYuHRLf,Bad,700,130.60010245682315,700.0
4KJohDYef9K8O3V7,Good,7800,252.0691767984715,7800.0
4KSrBVntyp83OYHz,Risky,4000,216.21092938785307,4000.0
4L1l436MkjuJOBha,Risky,2100,121.67418805661352,2100.0
4L5M10XRD12ZGhkd,Good,4400,0.0,4400.0
4MiZybogAEqkoz6z,Bad,9700,8001.157885951069,9700.0
4NGxAZI0r8LnuOF5,Bad,1500,0.0,1500.0
4NnAKKCV5AZXqIgI,Good,7200,228.41593502912943,7200.0
4OuQKprDujXQUB8N,Good,3500,589.7256441507564,3500.0
4PjfrzUx4HqNmBKK,Risky,8000,0.0,8000.0
4QZbaL2FzieGGps3,Good,9000,0.0,9000.0
4Qm2gXRJkKuQIBEg,Good,15000,2988.895470562044,15000.0
4RTPNMVxegPidY3a,Risky,2700,0.0,2700.0
4RYTH0Q3LQMpv1Hq,Risky,5000,494.9571491200204,5000.0
4TZg3Ek4jqekdE2C,Good,5000,2743.127303863866,5000.0
4TyeZF3it2xiNCr0,Good,2300,79.90368093384556,2300.0
4TztoBdE8omuwZHz,Good,6100,989.8421731505406,6100.0
4U6Axn67snbbkP5d,Risky,5000,0.0,5000.0
4V201WvMH0aNFZPG,Good,25000,2582.750789887561,25000.0
4WGnVS4AsvyKIEbD,Risky,1100,228.76311505337188,1100.0
4XNPxBucyTRKTQIk,Bad,2300,510.03493660297534,2300.0
4XV2z3oxoPy3IaLX,Good,1500,0.0,1500.0
4Y3cS6ybyBa2f8gi,Risky,1500,557.4559298831932,1500.0
4YyTl3vJT6kWPmCi,Good,25000,6050.957783562986,25000.0
4ZO5krDbo4Xwj5RW,Good,10490,0.0,10490.0
4a6U80cG0VTu2z0n,Risky,13037,0.0,13037.0
4aHHrxwEZfIVidJR,Risky,100,26.281779997883454,100.0
4b6C8FMI6CVhPWNB,Bad,3300,1831.426917960241,3300.0
4bC8YSVftXIVFT4M,Risky,5500,0.0,5500.0
4cDiIx9dy4xmUA1O,Good,15000,465.479640004934,15000.0
4dxBWKCJSvDt8fXl,Good,10000,0.0,10000.0
4e2rJk1GvWSU9NAf,Good,15000,3450.8976557296382,15000.0
4eGuM8jvRkFsu4ma,Good,5000,656.7194639741112,5000.0
4edJwxcvACymcQG2,Risky,8100,0.0,8100.0
4fBb7IBQHyDxuA0R,Good,2500,86.39578987815374,2500.0
4fGGxZrl2xruujcg,Good,1750,0.0,1750.0
4fg3w52gMYgOOI2w,Good,1700,0.0,1700.0
4gZV9Y4rnlG4aDxI,Risky,9000,57.37532970265885,9000.0
4hvbHO8G9FcsmsCL,Good,25000,1438.8456347760116,25000.0
4iQnXovlcnogVK8b,Risky,4000,0.0,4000.0
4iW0BN39R5Wu5KGb,Risky,2950,148.64030915059857,2950.0
4iwCyfYXRIgmLLZd,Risky,7500,0.0,7500.0
4j41IFyXfKrclsbL,Good,15000,1804.9304545296484,15000.0
4jB7rs3yXaIMx2ex,Risky,1000,667.2198447885264,1000.0
4jcYcPJAXKSPl3u1,Good,15000,7338.024693351351,15000.0
4kn6jQsT2yV12qfz,Bad,4000,95.04697612165955,4000.0
4koJVshtuvp4jVY4,Risky,3000,622.0475302140576,3000.0
4lZJO2GV7i2GhsLA,Good,25000,2855.380300492381,25000.0
4labLMDfVF0PCUk0,Good,12200,237.14714008059195,12200.0
4lr8ktVRLdNFfXdW,Good,15000,3450.8976557296382,15000.0
4mF2ZqEWIPLSL6qd,Risky,500,26.281779997883454,500.0
4mRbtxIeFWdt7uNW,Bad,3500,1010.8847282435098,3500.0
4meC7jWeg1rIxPXU,Good,4800,0.0,4800.0
4mlgkH9mwkmAjiDT,Bad,9000,1011.3241691763646,9000.0
4mnGpl4iqsnNkknv,Risky,3000,181.59177864468683,3000.0
4mvOx6llvzxgaJ0U,Good,12600,1306.9039176398728,12600.0
4nr1HmKyj9sXDyrA,Good,17500,3476.048238795566,17500.0
4oiw9vedZU9mnNrt,Good,300,212.34898564660224,300.0
4owdPjXYNfUF8aWM,Bad,8000,490.7477651569853,8000.0
4p1KeELuCUJstaXK,Risky,2300,39.925763703313336,2300.0
4p9b74tOz7jyd9N8,Good,2430,252.3334783540632,2430.0
4pUeOxGo950NTzVd,Risky,2000,0.0,2000.0
4qQve1bGf0OQFDL9,Good,4500,0.0,4500.0
4qeqjovfmvXFmzG1,Good,2500,698.5576377788386,2500.0
4qqG7BxNvmBg9een,Risky,1200,0.0,1200.0
4rfUTKgvjiYY5Vcf,Risky,2300,110.8352379559448,2300.0
4sgFbHC7sQQeCRIv,Good,15000,2801.645072364356,15000.0
4soVKUljaEReTBHb,Good,1100,222.3242538033662,1100.0
4t9adkyjAqXaF8Uo,Risky,700,187.3915378436176,700.0
4tDzjw3NYlJ0cYn2,Good,25000,3066.1457846800586,25000.0
4tFNMm9MmgmCqTUF,Risky,400,370.2506236055827,400.0
4tTXCHxB1IZdsy0Q,Risky,2200,0.0,2200.0
4u95r0isuKRBZRLE,Risky,1800,83.62407430381957,1800.0
4uLrwpONoBlsvP2L,Risky,3700,333.60990415238257,3700.0
4uaIKuF1PaHNnckF,Risky,12000,17500.844689950463,14400.0
4wE93dSayDwmaSyr,Good,5200,300.4554112341697,5200.0
4wot8nopak3JDgdq,Good,9000,423.4211954213523,9000.0
4x0Ilwz39yUIdoVY,Good,17400,6388.134458449582,17400.0
4xQXtXwrtN4Mw5Lr,Risky,4700,0.0,4700.0
4xiPVhuEQ87Yyjof,Good,3700,168.32611839002772,3700.0
4xpsW2tur3cw3svb,Bad,260,250.0095774054777,260.0
4y1CqjRDtP3w8Nb5,Good,15000,1457.7849374848008,15000.0
4yaYq5W2vztOL8Of,Risky,450,210.88202474971712,450.0
4yk1nRrnQ2r5nbAe,Risky,1200,1060.806567089668,1200.0
4zxs5asJB5bjku3w,Good,11500,65.46837875665177,11500.0
502CyMyIdaabL7of,Risky,5000,0.0,5000.0
50QTITiCOWk7yUvy,Good,11000,2300.3935772751083,11000.0
50a414JCho9lsljx,Good,500,12.026921151362636,500.0
50cr0XaoNUIQLi3Z,Good,4000,50.51489833882388,4000.0
50gFjvaT7d5X1BU9,Risky,1500,346.2308071832232,1500.0
51MLt36USh0kPbgG,Good,490,0.0,490.0
52L9vLBUpiIgHIOG,Risky,2600,46.50553920020932,2600.0
53KEcqrlF00Zw0te,Bad,3500,384.512358738744,3500.0
53MVthQaCEeBdMPg,Bad,13000,1121.2741098304969,13000.0
550qCpEl4e1Prsxp,Risky,2500,251.20315733483997,2500.0
55WEfyvAI51ajqSd,Good,4000,137.3055230494792,4000.0
55jlJsKy1iShxXIi,Risky,3000,0.0,3000.0
56C5H0NlxF0sFOjG,Bad,4000,208.03983474466912,4000.0
56qKdXcLETiO30UM,Good,200,0.0,200.0
56ujAp0c5yN3VReH,Risky,5000,0.0,5000.0
57SjvkVWK8Mfjbke,Risky,5500,1408.5955315143997,5500.0
58A6CvGDfUnl9W6i,Risky,3400,808.527708110811,3400.0
58uZDCZQpC3dN1fI,Good,8600,489.8098000703116,8600.0
59yIFCCePCcCzRj0,Good,12500,0.0,12500.0
